FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4,label
0.0187381432371787,0.0327713742944081,0.0033546885272047,0.006135979840943,6.20384066173929e-05,-0.0251265553113778,-0.0097039562108134,-0.0271006016983603,0.0103715943159055,1.0
0.0199675604899403,0.0321279483366415,0.0020917779492818,0.0074968353855272,-0.0038475631152677,-0.0227524802911832,-0.0092555576125373,-0.0260517773620233,0.0106395764738426,1.0
0.0230687596597951,0.0320766782905647,0.0068042250193678,0.0093594280285805,-0.0082069728694487,-0.0205351109194414,-0.0115143433509976,-0.0285878974870779,0.0097832863560625,1.0
0.0229804485193131,0.0347653398545917,0.0169779284831128,0.0122689580427296,-0.013083609058813,-0.0226912206749472,-0.013702742451716,-0.0320504270242245,0.0106479709756324,1.0
0.0208899365965763,0.0378420922987433,0.025550591312939,0.0125418297557479,-0.014515714471167,-0.0272375573848068,-0.0153761413502305,-0.0311512790254756,0.0103718839795237,1.0
0.0227902596554566,0.0384753973342146,0.0256651828794075,0.0065218481956512,-0.0111170931416536,-0.0300807884964898,-0.0172465239741356,-0.0236303771373802,0.0080273125894367,1.0
0.0193757530134582,0.0394534755122358,0.0179304913448656,0.002011824735085,-0.0048818483113848,-0.0329437835478927,-0.0204008625648774,-0.0116152732877217,0.0062532957041501,1.0
0.0139305174088626,0.0414834090751354,0.0020399747446079,-0.0005262643184839,-0.0002814576945916,-0.0330250795914027,-0.0205881954082801,-0.0017584466292321,0.0084090998756986,1.0
0.0134862098728903,0.0390313087005191,-0.0067260725142135,-0.0034705030461729,0.0010482191084786,-0.0328089198237348,-0.0173722732474027,0.0022160641757217,0.0146802342783348,1.0
0.017227241529293,0.0297975232974423,-0.0063021843034346,-0.0043231318789468,0.0003094456682117,-0.0318887480582973,-0.0150148454803307,0.0010191722411133,0.0230947519969461,1.0
0.0202819143951973,0.0202236999679173,-0.0022028479269342,-0.0018195935882372,-0.0022448735457154,-0.0292713160119805,-0.0142383083037778,-0.0052085819567857,0.0320212742877068,1.0
0.0189990971613166,0.0183820840076878,0.0023872953422664,0.0032182391709436,-0.0075189773024227,-0.0264220939930761,-0.0137934378177938,-0.0135079118993088,0.0382058323876416,1.0
0.0142744336549126,0.021922310517139,0.0055920003954843,0.0068173651476072,-0.0114320505479962,-0.024552925747505,-0.0132723793713034,-0.0198858835788576,0.0410991042678724,1.0
0.006636149666464,0.0253529407812614,0.0040605338549295,0.0079844373795725,-0.0094172230163492,-0.0233106541352392,-0.0138876085084188,-0.0213021301125127,0.0405281069894347,1.0
-0.0017627726652198,0.0260984722291123,0.0044411174522118,0.0073682213296919,-0.0024850750659536,-0.0259607591362167,-0.0156904783687202,-0.0171895083660124,0.0365254670845931,1.0
-0.0024837194973388,0.0244488060343658,0.0069508932294006,0.0046027371767582,0.0045931139687517,-0.0316962984530102,-0.0171786135005277,-0.0114136747124293,0.0316682055362085,1.0
0.0022969152818962,0.0227869024627109,0.0081069512394467,0.0015433822290794,0.0074500884491719,-0.0359403660064875,-0.0164715834746878,-0.0055893710286561,0.0263225956987641,1.0
0.0072670410733182,0.0206021759632116,0.0047600314016592,0.0005455029673115,0.0089233572475028,-0.0372010835532399,-0.0159362952658741,-0.0014664495672986,0.0226333602467591,1.0
0.0116218703293758,0.020682060305545,-0.0039527708331921,-0.0011099637239445,0.0112967217503758,-0.0365641488991627,-0.0167604111057424,-0.000518400110779,0.0237512786425821,1.0
0.0147548536319159,0.0254787814857626,-0.0112370934903384,-0.005223352779307,0.0102120011635371,-0.0339504221536111,-0.0149059198400467,-0.0039289381647388,0.0287479826359112,1.0
0.0137746196213677,0.0303018111990487,-0.0095413596232104,-0.0072135540086084,0.0070366004049927,-0.0338516904394573,-0.0135528853184047,-0.0096136681057495,0.0368340128854824,1.0
0.0103097879495549,0.0318844318147681,-0.0053365180918545,-0.0065941557226092,0.0042656736778713,-0.0321807034543978,-0.0126451612229467,-0.016463280105309,0.0433849662760347,1.0
0.0087736785912996,0.0325681844624069,-0.0047731240362985,-0.0069305266996574,0.0045369941257543,-0.0293464398681152,-0.0097189891970919,-0.0238980159857085,0.0454390515403128,1.0
0.0085861385582296,0.0354742104295817,-0.0067286048199695,-0.0077927870528761,0.0085173455434912,-0.0277674221269196,-0.0091027628664219,-0.0296252290913075,0.041791223067037,1.0
0.0023505094550922,0.0164635484233042,0.0017781242210205,0.0093076755593588,0.0094480984950633,-0.0296638159272111,-0.0110994539838071,-0.0277144013404763,0.0369176610800592,5.0
0.0034998458339514,0.0170242277019474,-0.0124031975042329,0.0057739398667041,0.0068346527732701,-0.0248562084330472,-0.0105892469598924,-0.024107531969126,0.0471491914122861,5.0
0.0064914152097435,0.0172955818911297,-0.0183540773611824,0.002995835556086,0.0022138378771768,-0.025065182424086,-0.0086133803807451,-0.0172886043690678,0.0527722331231705,5.0
0.0033779416983714,0.0164345103248262,-0.0071046357236266,0.003136334327867,-0.0016320452655079,-0.0329817601556581,-0.003482788845144,-0.0082828953919006,0.0490744500593568,5.0
-0.002895402702658,0.0189409275932695,-0.0026049025709966,0.0021195337073133,-0.0043111996649294,-0.0376233464241505,0.00177030385491,-0.0010751701200455,0.0474888227261439,5.0
-0.0041668760639143,0.0263453549338701,-0.0071660280059373,-0.0035033483267227,-0.002844288525618,-0.0389659750063703,0.0034625649705716,0.0020239934654897,0.0467940646620241,5.0
0.0027521533018252,0.0359634215680352,-0.0121308927170483,-0.0143249545951752,0.0039235494175446,-0.0404070396780567,0.0010196311522284,0.0011228742011555,0.0433682368608208,5.0
0.0063582306311986,0.0462051955837271,-0.0203623116898995,-0.0242172258444005,0.0126397926477693,-0.0397544566256004,-0.0036538220627843,-0.0009433157073499,0.0408476774584106,5.0
0.009742839082811,0.050046439470713,-0.0298387126935839,-0.0320386256922259,0.0208353790972261,-0.0355769204204291,-0.008169666631666,-0.0014789993503434,0.0377940313585439,5.0
0.0159325494627421,0.0461840629340081,-0.0296204407504551,-0.0382896665722575,0.0270098962245288,-0.0338454617907638,-0.0102834967441964,-0.0010613131862124,0.0338100900443849,5.0
0.0203663613138097,0.0413688169067852,-0.0138626160359049,-0.03786246615342,0.0237374799222988,-0.0382563386201804,-0.009575641199188,8.180871324325878e-05,0.0302688391303268,5.0
0.0206101181983789,0.0405277270400238,0.0075611499752189,-0.0304547363393753,0.011875439376895,-0.0456070712240815,-0.0061976179390947,-0.0026647096341957,0.0318343716853702,5.0
0.0214701793966854,0.0436492145209914,0.0199487069619813,-0.0195833534934019,-0.0024521687817335,-0.0484105627036716,-0.0032622459223731,-0.0107171221824594,0.0353305834898002,5.0
0.0247727823773559,0.0445168250098421,0.0241385210971525,-0.0084076061159024,-0.0137188762382643,-0.0444824789635797,-0.0023909917527615,-0.019547610742386,0.0332015882659125,5.0
0.026474118298172,0.0430669850077171,0.0227195376541345,0.0008244672973877,-0.018273922928967,-0.0361720860620117,-0.0041212451751598,-0.0247824218144201,0.0226694153101962,5.0
0.0247852638723947,0.0401022422776453,0.0257933220714901,0.0085372688023023,-0.0159514026328368,-0.0334915549066219,-0.0064110209636324,-0.0270599974499217,0.0086284135525118,5.0
0.0204116613315787,0.0388516315963924,0.0270359513572547,0.0132449780975603,-0.0103509792234499,-0.0390231378316791,-0.0097755656843562,-0.0276764644327864,0.0083676479260687,5.0
0.0147545307437676,0.0377465465970755,0.0181588219422677,0.0128793878915794,-0.0023999054341466,-0.0410974278257542,-0.0133355392901897,-0.0290105363391465,0.0189356202148914,5.0
0.0183806092512391,0.0333660937325324,0.0170660140821148,0.0106825887204997,0.0032122467712561,-0.0401581569316161,-0.0141884896761238,-0.0336649157277175,0.0204552565275136,5.0
0.0286262995825355,0.0275966205064243,0.023003352638663,0.0092263003682339,0.0021852615472595,-0.0386319162510242,-0.0123540294955161,-0.0441791185418588,0.025137988598831,5.0
0.0289809653115042,0.0247903803636468,0.0281189969042959,0.0118889472481687,-0.0032640600162667,-0.0335361065177517,-0.0089008905514292,-0.0539491491158553,0.0298087847997097,5.0
0.0246631919268153,0.0206536767513085,0.0319078926216765,0.0156132788293252,-0.0052036174849543,-0.025790656270514,-0.0063582529855105,-0.0609597543274788,0.0268549397418005,5.0
0.0032348091801356,-0.0037068210318507,0.0003958489443914,-0.0108886323196488,0.0021480921566843,-0.0133140601853071,0.0044927691153846,0.006486354497198,0.0246218037424303,5.0
0.0658826945722916,-0.0222577358630994,-0.0265762254998459,-0.0047611280567314,0.0082150481816779,-0.0193469018880128,-0.025109916382885,0.0134817022892353,0.0217536861326393,5.0
0.0826337810032676,-0.0359485626971951,-0.0348155080403008,0.0271084176205186,0.003978801751142,-0.0287097105237311,-0.0427137353216657,0.0159364326169594,0.0159954666840568,5.0
0.0546632832831027,-0.0331003684544721,-0.0200823447980859,0.0358900351282684,-0.0050104826079003,-0.025963089564185,-0.0312444518462819,0.0144842522461856,0.0138769515547552,5.0
0.0019087482063187,-0.0187852720489186,-0.0041626132905688,0.0218604929111567,-0.0082645492206483,-0.0192430502594745,0.0022781082241621,0.0117174677794041,0.02079242458211,5.0
-0.035915771238554,0.01887662323464,-0.0199412803535381,0.0090231530248592,0.0227234214939338,-0.0102366779595796,-0.0087941935311912,-0.0118981967264084,0.0150586396452216,3.0
-0.0370239819778112,0.0200450786170531,-0.0209028697733419,0.0083634018154773,0.0225626589396799,-0.0085519127502204,-0.0097426762651754,-0.0117489096134799,0.0150018773635391,3.0
-0.0387745962657343,0.0219385717814342,-0.022837897492705,0.0076253781789092,0.0235958929091549,-0.0066819331827154,-0.0115672927743111,-0.0112798575135468,0.0136611607512164,3.0
-0.0386776414700054,0.0240007367499652,-0.0234203704353724,0.0068060577502548,0.0241396035323933,-0.0058706566930114,-0.014947718295695,-0.0094848912842104,0.0115286975440618,3.0
-0.034884747422933,0.0241962476914092,-0.0198296892061367,0.004745394534585,0.0244303711924454,-0.0070684805229865,-0.0182492751652904,-0.0077185440539329,0.0097052742215894,3.0
-0.0309633338736308,0.0229526118501611,-0.0150643012417795,0.003125828397622,0.0243611782626937,-0.0091919448105658,-0.0206899572816309,-0.0060324400824586,0.0091755134349937,3.0
-0.0300404795711036,0.0203823448556437,-0.0118511306867719,0.0037600616077815,0.0233907896439867,-0.0099923879546821,-0.0224831872108651,-0.003966427093025,0.0096295438218775,3.0
-0.0320903824752759,0.018299459798632,-0.0103940429978806,0.0054774634952428,0.0221662272978732,-0.0098386891457793,-0.0233669129554858,-0.0025329107672444,0.0112381830037717,3.0
-0.032120965096699,0.0178675618540552,-0.0127959876393202,0.0066662029635515,0.0216014331425544,-0.0079640599486527,-0.0243708987201062,-0.0033151782049328,0.012272470581886,3.0
-0.0314918050131833,0.0184341916196818,-0.0154601706251336,0.0074543053052017,0.0224280210231178,-0.0053403463116886,-0.0265854407246876,-0.0054263583894088,0.0112999882213048,3.0
-0.0341617850340675,0.0202815441020743,-0.016660445637774,0.0093581456787616,0.0247808772735765,-0.0036760830589176,-0.0303696245805797,-0.0075757388690387,0.0089847715221802,3.0
-0.0371994932480321,0.0213838433118037,-0.0166925033057007,0.0113258097710342,0.0286323727538609,-0.0039019421702977,-0.0327462575201995,-0.0103449041891875,0.0064043338662078,3.0
-0.039432297720631,0.0210631964599573,-0.0137093873948027,0.0127895598547294,0.0330870606584714,-0.0068085035462517,-0.0332791974355826,-0.012740755071281,0.0036236303760888,3.0
-0.0402794899581206,0.0205878018623009,-0.0101329802943785,0.0137944469304877,0.0364116103061038,-0.010576702712512,-0.0322529398347923,-0.0142565150660257,0.0006612148106963,3.0
-0.0396615964377489,0.0195143226748029,-0.0056297314062331,0.0139858953638237,0.0379982786040917,-0.014173442141631,-0.0301028654386621,-0.0145648909021984,-0.002267595153504,3.0
-0.0370725370295472,0.0186062711609954,-0.0030712379978496,0.0137551775191261,0.0371974709199122,-0.016445620011819,-0.0275437784744361,-0.0138020759112713,-0.0042080421964927,3.0
-0.0344180356863381,0.0195583421130172,-0.0047762237235278,0.0129807436840342,0.0350270707479172,-0.0173578874651909,-0.0246171774593018,-0.0129352072502677,-0.0035919205649833,3.0
-0.0329266180763252,0.0212944738222156,-0.0105224250027746,0.0121670054115333,0.032556763005191,-0.0172856429875736,-0.0209421980670566,-0.0122757984092753,-0.0002051584193819,3.0
-0.0329450425500457,0.022091533422162,-0.0175707583564519,0.0114451368378065,0.0289267610741092,-0.0150441320497319,-0.015801055047341,-0.0115708782007573,0.0041849873158653,3.0
-0.0350428156157291,0.0210574133420713,-0.0234321594615658,0.0103080556069367,0.0256964311103491,-0.0113091721532629,-0.009100156864726,-0.0117722285574363,0.008952777566263,3.0
-0.0384381223932629,0.0193686740598496,-0.0286448969086141,0.0079536627788683,0.0248456920071953,-0.007316676417598,-0.001962226529569,-0.0132728914854306,0.0135750126046874,3.0
-0.0407384748581345,0.0175677133265067,-0.0306418400152743,0.0059244877828138,0.0241215104949118,-0.0044349206401745,0.0019095332410336,-0.0130267465802049,0.0160763627762021,3.0
-0.0420086689394602,0.0172233653092046,-0.0296998715632057,0.005224793601265,0.0218134255402312,-0.0023537729963675,0.0021347191761774,-0.0108580128043073,0.0159410493053528,3.0
-0.0434951638514216,0.0181168598145391,-0.0312285031316306,0.0054500898181933,0.0208926160042549,-0.0015936859060053,0.0009437220150851,-0.0092110844357302,0.0170255976940428,3.0
-0.0459700841561764,0.0171592247110536,-0.0323861401804099,0.0062335811922386,0.0222847600993183,-0.0030592427674842,0.0001538666292566,-0.0076468128079703,0.0192633614496596,3.0
-0.0465769564624781,0.014842408352323,-0.0336875584020673,0.0064351698689317,0.0219952176763416,-0.0039504278011381,0.0009327094756723,-0.0046609454529369,0.0213234797563293,3.0
-0.047296934170964,0.0129671014698484,-0.0369189158940516,0.0054237833294482,0.0200966483522136,-0.0029661176546954,0.0046821182477384,-0.0018252769928086,0.0240288699652958,3.0
-0.0495183040408256,0.0114222328761979,-0.0391254605805136,0.0042083191451454,0.0188010500646358,-0.0016523667258163,0.0094271594278243,-0.0003013408922274,0.0261202470312241,3.0
-0.0492862273376619,0.0097301587417889,-0.0397517943310513,0.0032107091868296,0.0182576778637511,-0.0012297561877399,0.0121610443151497,0.0002678849939456,0.0272510180186446,3.0
-0.047424626666265,0.0089183270505646,-0.0387405685657429,0.0019846714817988,0.018364735026131,-0.0018453230040613,0.0131189741907167,0.0002643812810902,0.0273018123651076,3.0
-0.0466849711270173,0.009958825358338,-0.0380864130607797,0.0014186711359612,0.0186423503364795,-0.0024061805704598,0.0122468401407046,0.0008101415803,0.0260388466381209,3.0
-0.0446884295492239,0.0103832709549523,-0.037532448961136,0.0015154755887203,0.01912256862155,-0.0033877418458984,0.009697157301122,0.0018546477799943,0.0246691869345885,3.0
-0.0427950833998817,0.0104262816587469,-0.0355362858860238,0.0017496494950129,0.019987629079474,-0.0053313833226159,0.0076706133290183,0.001869270784671,0.0238816261428143,3.0
-0.0424508574567221,0.0113247101353813,-0.0318669568022359,0.0017393605371233,0.0210015454203111,-0.0078809529988206,0.0079516988246874,0.0001486463559925,0.0228795479784051,3.0
-0.0421767764908425,0.0125622626621468,-0.028084774312437,0.0024070533411022,0.0223281757299492,-0.010949263117556,0.0080208415115301,-0.0019407901923903,0.0212088340516309,3.0
-0.0419272055532571,0.0137374360219175,-0.0261047952987441,0.0037439559548264,0.0243069916591469,-0.0139525592893522,0.0077927281277597,-0.0049440321202534,0.0204902950088837,3.0
-0.0387936019381218,0.0141933227849351,-0.0252414873516525,0.0049490568467975,0.0247914765247107,-0.0150431224673129,0.0071193794007633,-0.0084806686880363,0.0199274621569833,3.0
-0.0357250139078811,0.0137945466241674,-0.0250152652231826,0.0059554197258605,0.0250691940719959,-0.0145848652269816,0.0056348040538951,-0.0120428814842474,0.0202138788970626,3.0
-0.0338429472831278,0.0137567857173879,-0.0257714889766854,0.0065233383325852,0.0237504480099394,-0.0128435819647639,0.0037341282416996,-0.0130462562941627,0.0209893562271857,3.0
-0.0350032919146121,0.0151741763001754,-0.0272191467096643,0.0072691660769693,0.0211363957812311,-0.010581938027104,0.0016745141919668,-0.011733146988654,0.0221246677884543,3.0
-0.0356011587931843,0.0175229215612087,-0.0290985309201762,0.007079292341336,0.0197830648104815,-0.0087139282669208,5.394819035531295e-05,-0.0120865319122951,0.0234258392788466,3.0
-0.0359631245494337,0.0189273397466994,-0.0300027386706708,0.0064821723821196,0.020461036100043,-0.0077519409535756,-0.0012737153721039,-0.0130787621341819,0.0235979623256147,3.0
-0.036501169813126,0.0187322330761513,-0.0308976614732277,0.0065754175617115,0.0219043664146432,-0.0076966070349183,-0.002176978687124,-0.0135088442313052,0.0237955577209221,3.0
-0.0363048180852155,0.0177988246309299,-0.0324518944085591,0.0073189895740287,0.0214129522031348,-0.0062346331937477,-0.0024502899813886,-0.0135419231403693,0.0239831185546837,3.0
-0.0356307336362342,0.0173420668943696,-0.0343686232723586,0.0087012647109933,0.0198591427879553,-0.0045268314900682,-0.0033743883921956,-0.0133196140694015,0.0242912077849195,3.0
-0.032894290940525,0.0169858932310581,-0.0364069153200956,0.0098001575797548,0.0182673731533284,-0.0039428453891491,-0.0043385055628674,-0.0123587461313892,0.0239858201674075,3.0
-0.0308397366102646,0.0174407735306906,-0.0355751828138697,0.0099905553426449,0.0158179104939442,-0.005157763604929,-0.0036139433046583,-0.0092294116787504,0.0220210301954228,3.0
-0.0356492872652139,0.0180182198940274,-0.0342459097483992,0.0102734221267897,0.0150397491323641,-0.0076265302019599,-0.0006150038882407,-0.0043248963212039,0.0205628470889467,3.0
-0.04065582269252,0.016341918534335,-0.0341568470448498,0.0103314960626764,0.0155344098063182,-0.0096906766833694,0.0026960431398769,0.0005053792625062,0.0206107354025111,3.0
-0.0439045988827712,0.0135551230731586,-0.0353792738676561,0.0105485969840727,0.0170788396817127,-0.0112498185033086,0.0058548859213677,0.0025697115504796,0.0222864693694615,3.0
-0.0465367994873213,0.0114381493767937,-0.0378797710221196,0.0110328220189379,0.0188963955039659,-0.011264215116862,0.0080167236864928,0.0025446508907589,0.0239160091521626,3.0
-0.0462862853489923,0.0104753074633053,-0.0395925351609895,0.0112243021449013,0.0198872309660798,-0.0103528393001849,0.0078209299441411,0.0019792070858356,0.0238808597722711,3.0
-0.0417931946565655,0.0110301840364078,-0.0377588618373929,0.0114399762645542,0.0198386023280587,-0.0109244489355601,0.0049155820631525,0.0005155303650874,0.0222067603462701,3.0
-0.0356707221126095,0.0138430268810606,-0.0338835919172931,0.0121534278595397,0.0191814298165919,-0.0132953794254438,0.0008840260764537,-0.0017799752006707,0.0193387169423097,3.0
-0.033463681025346,0.0179619201005611,-0.0277350381894971,0.0132308730381859,0.0204984561325479,-0.0179606970210806,-0.0024738918023365,-0.0049963895384095,0.0163971992183208,3.0
-0.0358666734132974,0.0215133264891824,-0.0213748011771423,0.0144685649153978,0.0228352278096483,-0.022537845273321,-0.0043249409896192,-0.0075913369766948,0.0140195530035256,3.0
-0.0397202031207338,0.0228033167426739,-0.0183414674255161,0.0155262123115593,0.0251934838075742,-0.0239339459759572,-0.0050783377938939,-0.0094988360581077,0.0124626276486565,3.0
-0.0411726398031507,0.0235179257790481,-0.0184258183137154,0.016227266849773,0.0269239930667088,-0.0222892424488369,-0.0065925196315083,-0.0117986102604904,0.0103884677424802,3.0
-0.0389648622094772,0.0230831426464789,-0.0202363816982364,0.0158964118262818,0.0278730161741674,-0.0187833054443578,-0.0091061298618768,-0.013685285121771,0.0084449587971708,3.0
-0.0349369972793807,0.0217885015899391,-0.0229005252694498,0.0139740629919397,0.02770636155783,-0.0142441290834632,-0.0113199640538156,-0.0144337327850421,0.0079425661492011,3.0
-0.0334717048271856,0.0209731971559099,-0.0229255057265331,0.013521671935477,0.025784937313137,-0.0102549419800829,-0.0127617003411696,-0.0155836625301937,0.0082659116419302,3.0
-0.0337812265349101,0.0209629056259458,-0.0206524866339363,0.0147260386228539,0.023377875102381,-0.0079427723068399,-0.0134325075918793,-0.0182904181547829,0.0091683280773843,3.0
-0.0351170046679468,0.0212600770988447,-0.0187544931129493,0.0160025421708076,0.0217647194252761,-0.006573474210066,-0.0125714506066891,-0.0216596508414881,0.0103352843425862,3.0
-0.0362900759139501,0.0225670088341212,-0.0183755089933627,0.0156661364450204,0.0212356777797896,-0.0060779019585225,-0.0104585961792438,-0.0242943146303762,0.011424759249799,3.0
-0.0354252473253348,0.0248635628210159,-0.0186699042738254,0.0135609114859541,0.020661305856272,-0.0057912412901661,-0.0089215633502637,-0.0246850069062937,0.0108925040300577,3.0
-0.0335220041637046,0.0264715812981833,-0.0191106777483717,0.0118634580175166,0.0200108034898224,-0.0060717434935438,-0.0089370796870537,-0.0231192258715549,0.0098119938532128,3.0
-0.0341250650122918,0.0278974051667991,-0.0197190956022447,0.012049587835534,0.019914384062979,-0.0069826384591363,-0.0094072570001829,-0.0221948864444606,0.0098339926996786,3.0
-0.0393772823803942,0.0307519098634259,-0.0206390776910847,0.0144111234393834,0.0201250937135754,-0.0078485459922688,-0.0102182263051615,-0.0221196686504062,0.0101740557495605,3.0
-0.044522389400367,0.0318860507606196,-0.0203695368353679,0.0170306173381635,0.0203772751099027,-0.0086670376999237,-0.0108812163375273,-0.0216889280791078,0.0102695885044203,3.0
-0.0448175047864192,0.0297860922906952,-0.0174414435234978,0.0176519989817905,0.0203610145331624,-0.0111252266883365,-0.0108401788756381,-0.0195514786712217,0.0106507688694128,3.0
-0.0399014122501562,0.0258721534488379,-0.0133664321415446,0.015688231366566,0.0205170295708863,-0.015051683465488,-0.010784954668365,-0.01634864400892,0.0119976917704174,3.0
-0.0316221977258615,0.022511749824441,-0.0083964317782596,0.0124208432025409,0.0208152065446564,-0.019567141051759,-0.0116698277724571,-0.014001679780259,0.0132186234611344,3.0
-0.0251971417289792,0.0209102598880835,-0.002114294214621,0.0106719495973059,0.021643736852661,-0.0243830475807025,-0.0135941695376381,-0.0141986627289564,0.0139601120047939,3.0
-0.0236505668916193,0.0219353028498827,0.0032340031796522,0.0113200963349618,0.0228634731393282,-0.0286779704186775,-0.0166295139611212,-0.0152809566494928,0.0138065427168994,3.0
-0.0250636608739576,0.024404762569005,0.0028628305626449,0.0127191592790578,0.0250071089109661,-0.0299860864775006,-0.018466247745573,-0.0168221493428799,0.011972165352319,3.0
-0.0263712337148003,0.0248998894312154,-0.0002422976698642,0.0134674792788969,0.02855418527205,-0.0289068540645606,-0.0183855669386099,-0.0193210827852287,0.0091580038522203,3.0
-0.0262484379946617,0.0243122265786999,-0.0044418395654344,0.0125764148890019,0.0318547574661368,-0.0271159831737013,-0.0176599859783765,-0.0211467783010698,0.0079364506227693,3.0
-0.0231943208637229,0.022928558498923,-0.0082873841237137,0.0098963504243498,0.0337433681466585,-0.0253457600578663,-0.0161673040322521,-0.0221108812877436,0.0082392558042886,3.0
-0.0218351696360246,0.0192562639030362,-0.0097774024550293,0.008454727705666,0.0345426126114876,-0.022894320405823,-0.0135828246003736,-0.0226062799564517,0.0080524952743578,3.0
-0.024720545941541,0.0160018616357345,-0.0114031792698945,0.0097109988117667,0.0334019146655131,-0.0189973401477016,-0.0104697803930428,-0.0223788650005036,0.0070794197895239,3.0
-0.0311619333163231,0.0159224876005642,-0.0144038738583704,0.0127044246988936,0.0307094693504385,-0.0149265944474801,-0.0086264197666576,-0.0214905234402903,0.007127926882419,3.0
-0.0360503114881338,0.0164865433949517,-0.018828779021663,0.0144168706906868,0.0284938053727259,-0.0113176490159576,-0.0089222817204552,-0.0188562856386673,0.0081143004918909,3.0
-0.0383179752743167,0.0154157283511303,-0.0236605231483552,0.0145010770101063,0.0285379813666669,-0.0084254617967265,-0.010853893614803,-0.0156475027063202,0.0095414347780898,3.0
-0.0361028201142882,0.0142078626307279,-0.0267679647113331,0.0129237477598092,0.0280610379426394,-0.0059950564460961,-0.0129859852808147,-0.0136915773336333,0.0111789290483468,3.0
